age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18.0,Private,45613.0,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,54318.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,48495.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,20051,0,32.5,United-States,>50K
18.0,Private,57529.375,Masters,14,Never-married,Protective-serv,Not-in-family,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,37.5,Cuba,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,Mexico,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,2174,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Other,Male,0,0,37.5,Puerto-Rico,<=50K
18.0,Local-gov,57529.375,12th,8,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,35.0,Mexico,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,33.0,United-States,<=50K
18.0,Private,57529.375,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,37.5,El-Salvador,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,Canada,<=50K
18.0,Private,25684.0,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,9th,5,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411,0,37.5,Columbia,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,35.0,United-States,<=50K
18.0,Private,56004.0,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,Cuba,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,56651.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,37.5,Trinadad&Tobago,>50K
18.0,Federal-gov,44706.0,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Unmarried,White,Male,0,0,35.0,Mexico,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,37.5,United-States,>50K
18.0,Federal-gov,33794.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,37.5,United-States,>50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5178,0,37.5,United-States,>50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,33798.0,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,2354,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4386,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,4386,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1974,35.0,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,2580,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,9th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Assoc-voc,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1977,37.5,United-States,>50K
18.0,Local-gov,57529.375,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,46401.0,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Private,37778.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,32.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,28031.0,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Federal-gov,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,Scotland,<=50K
18.0,Self-emp-not-inc,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,34007.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,29662.0,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,11th,7,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Widowed,Sales,Unmarried,White,Female,2329,0,32.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,State-gov,57529.375,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1602,32.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,35.0,United-States,<=50K
18.0,Federal-gov,57529.375,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Without-pay,57529.375,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,32.5,Philippines,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,36325.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
